count,word
1,inconspciously
0,overaged
0,narcotic
2,horded
3,clotted
0,vomitous
0,inexperinced
0,localized
0,gustatively
10,pigged
3,snowing
1,uhmaaazzing
0,diining
0,igual
1,skimpified
0,alphabetic
3,shaving
1,shielding
44,regional
0,sursprisingly
1,thouroghly
7,tantalizing
57,leisurely
1,hibernating
0,experimentally
1,barraged
2,wooded
0,1hous
1,reformatted
1,yachting
1,caramely
0,fritted
1,jarringly
72,broiled
0,identicial
8,wavered
2,flavorable
0,unoffered
0,santanbrewing
75,specially
7,nigh
2,cordially
0,licious
0,accusatorial
1,armish
0,charted
2,snuggled
0,haughtily
1,lucious
0,invisable
0,promosied
1,relieving
0,amazzing
0,itspecial
1,lobving
3,designing
2,numeral
1,pioneering
1,constently
0,mentoned
0,forgetabble
0,terriable
0,hypnotizing
1,fearly
1,natured
1,granting
1,grimacing
0,coordinatiing
0,overpoured
0,chking
1,symmetrical
1,ubiqutous
191,golden
1,acurately
0,overtasked
0,deafing
1,shabbily
0,blahed
0,vulcanized
1,reasserting
0,mired
0,relaxingly
1,scolted
0,exuberantly
0,misnumbered
1,slaped
1,alcoholically
1,gashed
23,tastefully
0,underedible
0,morally
1,enthuastic
0,fagalicious
0,cajoled
1,leaped
1,yummily
0,aplogize
75,organized
0,scamed
1,ungraceful
1,dishearteningly
0,respose
0,queuethere
1,counseling
0,ridicious
0,reimagined
18,preferably
41,clubbing
0,retooled
1,contribuited
1,outragious
2,dignified
0,backpedaled
0,spated
0,mustarded
0,shored
0,thermodynamic
78,swing
1,minimized
0,cowarded
71,modest
0,constisted
1,earrrrrrly
0,deplaning
0,intruiged
5,colorfully
0,misgiven
0,emetic
0,carged
0,fleetingly
0,supposely
0,orally
0,truned
0,disusted
0,systemically
0,overheared
0,snugly
112,welcomed
10,dreamed
0,assing
0,hapily
0,hopilicious
1,itneeded
0,unreasonablely
1,admirably
5,wickedly
0,majestically
1,crispily
0,extreeemly
0,gilbertonian
0,exeptionally
0,pooing
1,reentered
0,unsatsified
196,easier
0,concrentrated
0,thired
0,intereseted
0,spiritied
0,throned
281,braised
0,suprize
1,glutted
0,unpaletable
1,whacking
0,towered
1,noticably
0,flamboyantly
8,customizable
42,addicted
1,gelly
3,blushed
0,food_and_cooking
0,whic
1,concaved
1,cathedral
2,emulsified
0,ditzilly
0,snarfing
0,20indian
1,convienently
12,rented
1,proceesed
0,unexpectable
1,diminshed
0,mindedly
0,overacting
2,muscling
9,crowned
174,enormous
1,auditioned
0,whinging
0,georgous
1,muuuuch
0,diculous
1,bated
3,competed
42,tempting
12,reserving
0,unflappable
0,shacking
0,relatviely
1,flitting
0,aitting
0,airly
0,reintroduced
4,playfully
42,spinning
0,samplesize
0,clamorous
1,palced
0,untasteable
1,mimiced
0,anythwhere
1,ralphing
0,defaulting
0,yassous
2,theatrically
0,overseased
9,chugging
0,quikly
1,glorfied
0,fiully
131,ranging
2,rummaged
0,wizzing
0,unprofessinal
4,memorably
0,innatentive
1,rampagingly
0,surpisingly
0,lunged
0,dehiderated
0,condesending
0,ahmed
0,wasntwortheating
3,occassional
1,omnivorous
4,skimmed
0,apoplized
0,unintended
0,guesstimating
0,lipsticked
0,antagonistic
3,paddled
0,irrating
1,epecurian
0,extreamely
1,shumting
2,nagged
0,connelly
1029,recommended
63,defiantly
3,responsibly
0,milled
0,annyong
1,unmindful
0,vexing
0,lookied
1,hushing
6,retaining
1,hospitible
1,subsidize
0,thrusted
0,regreted
1,chocolicious
0,undeli
0,immedately
0,accepable
0,purged
2,alluring
0,unattened
0,loitered
2,upteenth
0,unmanaged
145,tempted
0,overwhipped
1,lazing
1,pickeled
361,appreciated
0,regurgitated
676,rich
0,regrettfully
10,heartily
0,laoded
0,cousing
0,thecomplimentary
0,certainlly
0,inoperative
0,umbilical
1,kittenish
1,colorable
2,rugged
1,blistered
0,annnnyway
1,droning
0,staphylococcal
0,stoically
1,autistic
934,nicely
0,sligtly
429,dipping
0,lurched
5,stunningly
7,flanked
0,biven
0,dismissively
0,fattly
0,nortorious
0,driced
1,insomniacian
0,hammed
5,twinkling
0,innevitable
0,reprieved
0,nocturnal
0,yelpified
11070,best
0,pricking
0,oceanic
0,rwading
0,restaurant_rating
1,prasied
32,indecisive
1,romtantic
5,schooled
1,lapping
0,trufthfully
1,inextricably
7,accessed
0,angling
1,patented
10,sacrificing
0,unfriended
0,outsanding
1,meting
1,avere
6,adapted
2,southeastern
0,darian
1,diappointing
1,obivious
0,naploenian
0,outraggous
0,fondled
0,unprotected
6,gleaming
0,retelling
0,comptely
0,slaming
1,indistinctive
1,threating
0,overthinking
0,puzzlingly
0,ammaaaazing
0,elsewere
2,unleavened
2,sqeezed
124,eastern
0,flamingly
0,chily
0,arrved
0,allotting
0,ecofriendly
0,harangued
1,hindering
0,erst
0,swinged
3,uplifting
0,pittburghed
0,impoverished
0,invting
1,enjoyied
12,professionally
1,oogly
0,misconstrued
0,cerrtainly
0,laided
9,flooding
0,unempathetic
0,innattentive
0,actiing
0,unnattentive
1,srpawling
1,groveling
0,spected
13,conditioned
0,obeying
0,issuch
642,upscale
0,choloesteral
5,brined
0,babied
0,intelligable
5,skinnylicious
0,flushable
0,wizzed
0,fiegured
0,ecelectic
0,screechingly
498,toasted
74,european
0,supped
4,effortlessly
0,equalizing
1,embelished
0,completetly
0,sudenly
1,confusedly
1,raiing
1,midsized
1,maximizing
3,stupendous
0,disseminated
0,barcoded
2,academic
2,realtively
0,gynormous
0,fittest
0,annyoing
0,havening
11,rotated
0,decieving
0,bradded
0,expeptional
4,exclaiming
0,torching
0,idian
0,immeadiately
0,hilbilly
0,ridciulous
1,inpresed
3,dungenous
0,sulked
0,teminal
1,noothing
40,casually
0,iived
2,otherworldly
0,firmed
1,harmoniously
0,upselled
1,tapering
9,pescatarian
0,reming
0,dirextly
3,marinating
44,sundried
2,sebastian
0,pressurizing
4,unabashedly
0,550cal
0,iratated
1,aspen
0,unvalued
1,thinnking
0,grouponized
303,creative
1,impulsively
4,pondered
0,shrivelled
1,urky
0,unequipped
0,unfrozed
0,noneventful
1,oscillating
1,rooked
0,colled
0,capacious
1,terraced
0,inconvienced
0,wroing
0,ovepriced
1,derailed
1,grouchily
0,underpriveldged
0,especialllly
0,horrrrible
44,stoked
0,fusian
0,kous
0,undermining
0,avalaible
2,furnishing
0,anticiapted
0,uneventfully
1,cursively
3,despised
0,appealingly
1,nonthreatening
0,sumptious
0,uncluttered
1611,absolutely
1,imaged
2,launching
6665,happy
