count,word
20,raining
0,refridgerated
0,finessed
17,cussed
0,absentminded
0,sacastic
0,returtning
0,sunburning
0,unexpectant
0,3specially
6,railing
0,conjuring
13,comically
0,beaufifully
0,regularize
0,crooned
0,simultiously
0,resrarched
6,eligible
0,yumalicious
0,geating
0,convently
0,mooded
2,superficially
36,refunding
5,caned
0,starrrrrving
6,demoted
0,portentous
1,flicking
0,singlehandledly
0,makeing
0,prefacing
0,touristed
0,rashly
2,preceeded
0,defintly
0,relable
0,scrumpdiddlyumptious
0,ohmygodheavenly
0,brolied
0,energistic
1,malfunctioned
209,screaming
0,intruduced
0,unrefridgerated
0,scrumdilicious
0,iusually
0,uzbekistan
0,differentiated
0,nonexpanding
4,uttering
1,grueling
0,increble
0,ridiclious
0,techinally
0,unblurred
22,piling
0,pasqual
2,caged
13,stereotypical
0,debuting
1,monopolized
144,commented
756,asian
0,seeasonal
0,infringed
392,tired
0,punchable
0,bearingly
346,hanging
0,splendiferous
0,unlusted
0,sodelicious
0,underregarded
2707,second
0,advantaged
1,mosied
0,fragrantly
0,sustaining
0,consenting
4,shrugging
1,sailed
58,scraped
2,loathing
0,cobbling
1,rewritten
2,dangled
1,unlisted
114,forgetting
0,provolonecheese
0,mazzing
11,contributed
0,povencal
1,dicovered
0,mindbendingly
7,negated
4,redelivered
18,increasing
2,hallucinating
0,admiral
0,housewarming
0,misjudged
1,crouch
0,cisual
0,vetting
0,quietened
0,intentioned
55,interrupting
1,brainwashed
0,unseemly
0,derricious
0,friendlyish
103,reported
3,ching
2,perfunctorily
0,sliiightly
2,auctioned
21,affiliated
0,defenetelly
0,extened
0,deodorize
7,sloshed
2,deferring
0,snotted
0,runonsentencesbedamned
0,accomdoating
0,ellse
0,undoudtedly
0,retoxifying
0,heavingly
40,appropriately
44,magically
0,seattlecentral
1052,explained
2,orangish
4,psychological
1,hobble
0,microbrewing
4,unanswered
0,panasian
0,overrpriced
0,flurrying
0,nause8ingly
48,disinterested
0,cherishing
13,cheating
0,kettled
0,wecomed
0,upleveled
